"01/22/17 21:09:21" 0093
"01/22/17 21:10:28" 0093
"01/22/17 21:12:05" 0093
"01/22/17 21:15:07" 0093
"01/22/17 21:16:15" 0093
"01/22/17 21:30:05" 0096
"01/22/17 21:35:05" 0096
"01/22/17 21:45:04" 0096
"01/22/17 21:50:06" 0096
"01/22/17 21:55:04" 0096
"01/22/17 22:00:04" 0096
"01/22/17 22:05:04" 0096
"01/22/17 22:10:04" 0096
"01/22/17 22:15:05" 0096
"01/22/17 22:20:05" 0096
"01/22/17 22:25:05" 0096
"01/22/17 22:30:06" 0096
"01/22/17 22:35:04" 0096
"01/22/17 22:37:15" 0096
"01/22/17 22:40:47" 0096
"01/22/17 22:41:14" 0096
